user_id,user_email,user_password,user_role,name
70329171-7c71-4a17-806f-a4ab462632ac,dmeyers@tamu.edu,15df57c9-ba58-478d-8292-9275919178bb,Student,David Meyers
fc7acb92-26c4-4f7f-b0c4-fbffae0b1daf,mthomas@tamu.edu,bb46ce0a-3ade-4ab7-9bdb-82c97202bcad,Student,Meredith Thomas
1ba42133-ecfd-4f3c-83da-3b7d8bd803f9,ggonzalez@tamu.edu,41dea47e-0b87-455e-9aca-3d69eaf8bf99,Student,George Gonzalez
1fa5a8e4-8661-4e46-a2fb-b693238b2a37,cgutierrez@tamu.edu,ce551bc4-8fa3-400d-87ba-82f65d3abe76,Student,Christina Gutierrez
dd012c35-3caa-47c4-8c92-28ad742a6a14,cgraham@tamu.edu,ddbb441f-99c8-4a69-b664-35eec697ee87,Student,Cheryl Graham
6353375b-bc62-4f94-a381-1376e84b9838,wbowman@tamu.edu,ad4ec35e-7b7a-4658-af58-817976e64ca9,Student,Walter Bowman
0f256d57-8026-43d4-9454-4564b7429d95,mrobert@tamu.edu,26dda15e-b45b-49c9-b84a-1d9829eff399,Student,Mr. Robert Lopez
c5877c2d-0543-4bb0-b36b-0418f1a34618,mmelendez@tamu.edu,596f5da5-5f3e-4241-984d-5c12f0bbc2cd,Student,Michaela Melendez
56157960-a3e1-4e3d-9bb3-e040ccd2eb42,csilva@tamu.edu,501cf380-c7c0-4b29-8c5c-49eb2b97fe2f,Student,Craig Silva
252a1cd9-cb6a-4ef0-993f-de515dd4ea88,mnichols@tamu.edu,b7b00ea8-e395-40f6-9379-f55a1934814e,Professor,Melissa Nichols
5a423372-c3eb-4625-8281-bf18b70d9ec8,sperry@tamu.edu,89f546a4-1bbe-4520-b532-2d8b3958a228,Student,Sara Perry
9014a4c1-ddb9-41f0-9096-3e40b3e1655d,dmark@tamu.edu,ec300bc6-d6c0-4f3a-8020-bfeebe4565f4,Student,Dr. Mark Fuentes
c8f396a5-205c-4303-a6d8-2793d2a3023f,rgeorge@tamu.edu,94c1e094-f8b2-48c2-b904-2de530005eea,Student,Raymond George
cba8f17c-4678-4c60-a154-fa27b3485770,padams@tamu.edu,dc84a7fe-9fbc-47af-9e6f-c7a993c42803,Student,Phillip Adams
0b5f7771-0784-4c93-a921-565a2110c9d9,jhopkins@tamu.edu,ad1e64d4-727c-426f-8c80-1723098d5bcb,Advisor,Jennifer Hopkins
fb70c3e1-1780-4612-a90a-85e31e9c78a5,cbond@tamu.edu,96f3ecba-49d6-4b8d-98ca-4372298461ec,Student,Christina Bond
925cf87b-e663-4e68-9b3a-77bd24bcb268,hmeyer@tamu.edu,e9ea3c94-8e23-407e-b872-693865a8ceaf,Student,Holly Meyer
f7048cdc-25c0-4450-9a3c-01bf3dcf5bdb,jsalazar@tamu.edu,0fe113b5-6f22-4a58-8592-b08333fca00e,Student,John Salazar
df28bb74-4a18-4fcb-bf68-8dd3f8cb80e7,eyang@tamu.edu,a55bb5ae-6c35-4a69-b91f-0d650eeebd29,Student,Emily Yang
e093b6c4-579e-4eb6-a927-ad63f75c606a,mnicholas@tamu.edu,2068dba3-623b-4ccf-87a4-029693955a29,Student,Mr. Nicholas Warren
7245b633-bd53-4d09-b1b3-79d217274130,ccole@tamu.edu,c95afdc7-8774-48f8-943a-73f5973f1b3c,Student,Cynthia Cole
2fcd875c-f225-4945-9995-ab35d2586018,treed@tamu.edu,f6053ec9-327d-4d39-8402-bcb15c67ef9f,Student,Theresa Reed
389a7486-3656-4639-99e4-4b662fa270ec,madams@tamu.edu,293bd7bd-203c-4087-9c5c-d3e8800496fe,Student,Michael Adams
52df7e22-74e1-46ce-a937-ec86bebaf9c9,lburch@tamu.edu,97b29089-123a-45cb-81c0-fd761e7ec52b,Student,Linda Burch
a5740aa1-a10e-4f99-93a3-eeee88d8ad8e,ssmall@tamu.edu,28c8d662-f360-4dea-bf0d-7524adf63175,Student,Stacey Small
86f0e41f-e61e-4aed-8e15-a4590f9e3f40,ratkins@tamu.edu,8224f733-9ffb-4415-be03-972b4562e1a5,Advisor,Riley Atkins
80c8721a-6de4-4153-96b5-d1c1a4a02880,dhahn@tamu.edu,a68e8a88-6a6b-4e24-9cfb-245cd729e9d7,Student,David Hahn
80f3adf0-08a9-4505-bc13-417958b0b890,snguyen@tamu.edu,4dce3acd-0a98-45e4-bd33-c6fe162955ee,Student,Sheila Nguyen
c99341b9-ca41-4ed5-aa0f-1bad97c1bf4f,ashaw@tamu.edu,29c42c85-f7d5-456f-8f00-ef63cc362b08,Professor,Amanda Shaw
18cf0ca6-1e55-4d21-a309-2040072da382,mwright@tamu.edu,be3889dc-c069-4703-82d5-9108c9aa7fa7,Student,Megan Wright
76194d5a-396b-40e7-b828-e937481ab4b3,byoung@tamu.edu,0328a172-2741-4a0a-a25c-61287f7ba27d,Student,Billy Young
4da6c97a-145b-4521-abf6-3962fbb470d9,mrobertson@tamu.edu,514254e9-ba35-465e-9a43-f8961a87b36f,Student,Megan Robertson
d4cad76a-2e5a-4149-99ec-e28d6a58758c,jprice@tamu.edu,f0e4a728-d5c5-4e5f-9cd7-f212371e484a,Student,Jacqueline Price
17a5487c-af10-4dc5-a0be-a69a0559922c,pmclaughlin@tamu.edu,34b9b202-e200-4eca-b43d-d6b53f70be3d,Student,Paula Mclaughlin
95698c3b-026f-4d5d-8d5c-dac508a30f83,fobrien@tamu.edu,36596ada-4552-4e1e-afa2-f8c6319fa196,Student,Frances Obrien
72f1a779-7b37-42c8-9a14-3f78d0491197,mterry@tamu.edu,7473fb96-d49d-4eee-9043-2322f470a3c2,Student,Mike Terry
318e0104-dc7c-441e-a05a-591e8e612a46,jcortez@tamu.edu,c7ec1984-c01a-44c9-bbf0-d49944314255,Student,Joel Cortez
ecaf2012-624a-4c04-b31b-2db135ca7c55,sdaniels@tamu.edu,b74cf3ef-ec4e-4e4d-b297-b55cff0f3a47,Student,Spencer Daniels
d4604e2e-7182-4aa4-b288-7ebdd30170e0,sgibson@tamu.edu,3925b333-5e50-4740-83e9-21ff8acb4cb0,Student,Shirley Gibson
854d36fa-a16e-46bd-868d-61291317248e,sadams@tamu.edu,68324580-2326-4190-b194-964308dc45f3,Student,Shane Adams
1a311fcc-a515-4562-bf14-7ed11b7e9319,vbryant@tamu.edu,18393565-c037-4cc8-831a-ba7c25b6982a,Advisor,Valerie Bryant
7baa654d-3c4f-46dd-8c3b-9b8b7e634ecd,shoffman@tamu.edu,98d6d4ce-b401-4d0c-9022-a92c90951536,Student,Shannon Hoffman
c91f3f49-bea0-4101-82f7-3af8d6d4dcee,areid@tamu.edu,46d372d6-7e6c-45e6-8114-6f61d5b501cd,Professor,Amanda Reid
128b208c-ea16-4574-871d-3cb5e1b68ea8,aberry@tamu.edu,520c100e-813a-4803-b099-b27c7ad36e0c,Student,Anthony Berry
18893ed8-4a6d-457d-bc8d-55fa1e391ced,tward@tamu.edu,d7d388f5-4aa6-4a8f-beb6-833b909e37c0,Student,Timothy Ward
ca268a27-4be7-4e6a-91de-1bf2110a6c3e,jwhite@tamu.edu,f3dabe72-e9b5-48bd-b759-04da9b2fa047,Student,Joseph White
f30440b5-f53f-4e18-bedc-79e9733d0c96,ksingleton@tamu.edu,1a651525-1581-4a9a-bd2b-7797ee63e473,Student,Kevin Singleton
b2747d8f-d871-4cbb-a221-9f785e03047b,jkeith@tamu.edu,f9cf2b0f-eb7b-496e-b97a-3352d2b7ba13,Student,Jennifer Keith
24de0bda-593e-463b-bff5-c921d1e08f5f,bwilliams@tamu.edu,5d33b545-375e-4560-8a86-884902c83540,Student,Brian Williams
06e9c386-9053-474e-8697-96577c19ea90,pgoodwin@tamu.edu,7ba15f83-0a5c-4b42-9cb9-8ef78be628a5,Student,Paul Goodwin
660d6086-1d97-4c31-ab18-45ee13ae7f5e,jbennett@tamu.edu,6d35e784-d9b9-45f9-a865-4e8f895ea722,Student,Jeffrey Bennett
81917190-e435-4275-b41d-10abda7fbcf4,fbrown@tamu.edu,7560b17e-c584-48f1-808d-93d5f3ed621b,Professor,Frederick Brown
e7ff419a-99b4-4dd1-a574-bc9accf04407,jmichael@tamu.edu,69ad569e-b644-4d9e-a75c-741b0fb5ed5b,Professor,James Michael
2c3f5996-80b3-4a50-a3f4-651ef66602cb,jjohnson@tamu.edu,e87ac992-2738-4ee2-bbf7-81ff60e20ede,Student,Joseph Johnson
de681fb6-c895-4cbb-8bea-d76dcb2a22f1,hsmith@tamu.edu,c40014bd-7508-4e69-8fc3-897db148894d,Student,Hunter Smith
39dcc3ae-157c-4b40-ad66-3baacd9123c2,mharrison@tamu.edu,abea7b48-d1bf-4b1c-9743-9836ab24d21e,Student,Melanie Harrison
02db35fc-5179-4da1-8898-b24461ef6142,cturner@tamu.edu,4fab85c8-b0e7-4f49-8dac-d29b785adb18,Student,Catherine Turner
7764c332-0515-4fb5-afc8-638b78b9b7eb,wharrison@tamu.edu,7e257c29-127c-4316-915d-0ab3aa04e7d4,Student,William Harrison
403a8175-2e82-408b-8b0a-7d7e1631e41e,rcoleman@tamu.edu,49603ef8-b785-40e2-86f5-789ce91bb361,Student,Robert Coleman
6221587c-3054-40ff-9980-58c94f87e867,mpeterson@tamu.edu,0adf68fa-83a5-4517-9433-5a3eda214948,Professor,Mark Peterson
2ddbfda0-ca6e-41ff-865c-581523654cad,tbrown@tamu.edu,1f022e53-a5f2-4257-9bc2-f357d8f8ff7b,Professor,Terri Brown
18795750-f5e4-47a3-946b-d79ead148c65,kmurray@tamu.edu,c8c5e5cf-5adf-47c4-9869-1d1340ef748c,Student,Katie Murray
c4afc0f3-85da-42c1-b24d-547bee2da376,akane@tamu.edu,d85359a4-072a-4e8d-8717-e02109cd68cd,Student,Ariel Kane
c330ba85-cd2a-41e7-a2b7-f9d794bc2910,mjones@tamu.edu,76bd058b-de0a-4b87-a2ca-ce31852468df,Student,Michael Jones
5b012381-3385-426a-b280-4295330b9886,vmiles@tamu.edu,832c2951-6083-4482-8e7f-dd639b2f0dfa,Advisor,Vicki Miles
1dffa419-adad-4fe1-81c4-12c65f1b1015,gcontreras@tamu.edu,6eb44458-2919-4ba5-b691-25448daa462c,Student,Grace Contreras
9dc9544d-bab1-49be-8476-05fd097482e7,mmoore@tamu.edu,06094360-6a0b-4450-b2b7-0fde01630f15,Student,Melissa Moore
c838feda-ea10-47a8-b0b7-3adab5e9c451,akelly@tamu.edu,3e6b9ab3-ae28-4347-b380-1a44dd357dad,Student,Alexa Kelly
144a3e73-3187-461b-a19b-d67343a66ff0,dmckenzie@tamu.edu,60d60f8d-6115-42df-a679-ab7cab92fa38,Student,Daniel Mckenzie
37173f93-a00c-45ef-befa-b09871f14d7f,mgriffith@tamu.edu,e5af2179-36c8-472a-986a-aa78b868bb56,Advisor,Mercedes Griffith
0499a16a-c53f-4710-933a-9c8290b0264d,dmorris@tamu.edu,c64942bc-24d9-4a36-a10b-1b1689269dcb,Student,Deborah Morris
3422d6e0-07a8-49cd-921c-a76f523ad58a,mmorton@tamu.edu,8e818b5b-3dc5-4152-bf91-b78fddc164ec,Student,Miranda Morton
34eac531-bd52-4996-9597-78350113701c,mjackson@tamu.edu,49a0d43d-0376-4a3c-85c1-be6312a239ac,Student,Michael Jackson
58399289-a368-40b6-a714-778d3003b310,bstone@tamu.edu,a3c035b5-9490-490a-9c17-c0c9f3969f93,Student,Brittany Stone
66c05acd-9090-48c3-b033-d5cc3edf4fed,acarlson@tamu.edu,279a8e7e-e284-478c-8f39-7b30e07da990,Student,Ashley Carlson
dff05a6b-6015-4b47-bde8-ef7789b99c79,jhill@tamu.edu,052dc1df-d249-4ed7-9ce1-1732af2875e1,Student,James Hill
e26802c0-eddf-4f24-a44d-c588dad52c58,jpowers@tamu.edu,ba21d20a-e685-467b-9403-60a6ee7246d1,Student,Jessica Powers
9022e0ae-6757-4704-9f20-64bb119107ca,mflores@tamu.edu,cabf0207-1205-48c0-b33a-4b05ea3d3118,Student,Mary Flores
eb0a77c6-84dc-4ce8-a124-287fab8c4459,dferguson@tamu.edu,71303525-d517-4cd7-9301-f138311f7f01,Student,Donna Ferguson
446a42d4-3fe9-4921-8581-35159d92c1ac,kfarrell@tamu.edu,7eef1097-30c6-46dc-83f2-add4c6053192,Professor,Kelly Farrell
fbfb051c-c799-468d-86a3-88f116b4f7af,jgarcia@tamu.edu,d76cf6e9-2953-4b43-b8b6-8c6e6b48ef91,Student,John Garcia
be9820d0-fde4-4915-ba55-c32dd1f0e749,lmorris@tamu.edu,df157055-63c0-4f0a-82ac-9ed712708635,Advisor,Leslie Morris
fbd588c4-de88-44d9-8d59-f6696362f110,datkinson@tamu.edu,8a1dda04-7e16-41c0-9235-4552d6138709,Student,Diana Atkinson
3f5e517d-5a9f-48b9-af34-c25059a6d623,kmarquez@tamu.edu,01bec5a4-ffab-4b73-b143-3ed093fecdcd,Student,Kimberly Marquez
38e123c3-8f0c-4358-819c-b1c4072f1508,jwillis@tamu.edu,ee4a7ff6-46e2-42c4-914f-642a10f59d56,Student,Joseph Willis
b24491b8-7f49-462b-97ce-0ed07321341e,mhill@tamu.edu,f3f621de-2f63-4a66-9ead-4563fbee68ca,Student,Madison Hill
4b3939af-8cd0-4b4d-a95f-9a408f9c2e67,bmiller@tamu.edu,9dbcbfc3-6cfc-42d0-b4a2-ec508dfa456e,Student,Bethany Miller
5f47b1cc-b780-4323-ad8d-c2c6258c2076,kguerra@tamu.edu,2c4dfa7b-dbe3-4f5f-8a86-479fb296a994,Student,Kimberly Guerra
63d6fcf1-f057-4510-9506-492fdbcf7766,kknapp@tamu.edu,e0668d39-0d44-45ee-8b05-c012b576d187,Student,Kimberly Knapp
07adeec8-ef3d-421c-9d89-b78273d1f7f6,jerickson@tamu.edu,c036335c-6702-4b55-b30c-3c7ff3a36e45,Advisor,John Erickson
db464184-69bd-440b-9ee3-db29f34b1850,santhony@tamu.edu,24b60737-b641-4b41-a780-72d59f7ad85d,Student,Sarah Anthony
425a19b4-f291-45ee-a38d-56d952a303bf,tcastillo@tamu.edu,9510e205-89cb-4041-90b8-6b741a58fbb7,Student,Tina Castillo
e659c9a4-6b57-439b-a61e-0b538928089b,lharrison@tamu.edu,de4c5e2e-5676-4dec-a0dc-c2062f245a61,Student,Lisa Harrison
348968f5-5d81-437c-bc4a-6b5580dcf94c,rrussell@tamu.edu,7aaf9735-5448-4b6a-8de0-c77cd3536885,Student,Robert Russell
75f863ea-4943-4b62-8657-793012a47703,kbrown@tamu.edu,a918cbd4-3c5a-4883-9a7d-220c211c21e1,Student,Kenneth Brown
2688d090-d809-430c-b934-64d97f58d260,asantos@tamu.edu,72e7cdf6-345a-4604-9ba0-a705ea65bc24,Student,Amanda Santos
cbff82c4-911b-4573-b3bf-672c1e599a02,shall@tamu.edu,a54da29e-7c97-4f21-a927-ca1272de0740,Student,Sharon Hall
5e6d1e75-378a-4160-b874-9e8ec4c180ab,dhenry@tamu.edu,cf1802be-a35b-4221-9f63-77fa03f974ee,Student,David Henry
9fe2fcc3-7c55-4af6-a9b5-067455d01b02,msmith@tamu.edu,2f0d9564-ab3e-4754-9657-da358ea71456,Student,Michael Smith
387ff91a-cd1c-46cd-98e1-4d3cd12095b8,bbowen@tamu.edu,68ca4a41-ab39-4809-8786-2d2dc2c5d8eb,Student,Beth Bowen
e87d923e-9324-453b-a747-711be35a9b46,grobinson@tamu.edu,c4f565bb-050b-4550-b85c-2b9f24b3b7e7,Student,Gregory Robinson
5662cb00-34da-462d-9ed0-fa6e2e606bb4,gwise@tamu.edu,ab72e086-14fa-4cca-801d-870b39caa834,Advisor,Gabriel Wise
64b10746-b541-4456-ad56-7f516b18d1f9,cellis@tamu.edu,4aa1ad16-5e81-4b96-9270-9c209953de0f,Student,Carlos Ellis
70fa9878-028b-4ce0-84ca-0889a9d29a91,dhartman@tamu.edu,e5c652fb-e20c-492b-8cd0-9c9dcdbc3df5,Professor,Dylan Hartman
d5f5bb08-227d-425c-999a-cc71e3e76bff,htate@tamu.edu,29015eff-ea1c-4d2a-8767-bc0f7da134c9,Professor,Hunter Tate
4e11382d-3656-4fc0-b352-3d327d3e0641,rboone@tamu.edu,f05589ea-87aa-4018-8974-14db22f21b04,Professor,Rebekah Boone
f65e73c7-d0ca-42d9-b809-788c5f24dcdf,jrodriguez@tamu.edu,33b2b5f7-0045-4b56-a8bd-b3fb8bab2501,Student,Jonathan Rodriguez
77bd476e-fb0f-47ff-9c5a-27e978fb98fd,twalsh@tamu.edu,2625e122-b684-45c6-855c-d343ce9ea448,Professor,Timothy Walsh
2dd560ef-5507-483d-8394-b071de0932c0,cwalker@tamu.edu,233f7932-a15a-4801-a2dd-4a61309d5d95,Student,Carlos Walker
a3d50856-9a89-4058-96a5-48475d58a47f,jhunt@tamu.edu,06334007-4e6c-4390-b8be-527cbabe6000,Student,Joseph Hunt
e2a02821-1f8a-4ee2-8fb0-c563a7a2c45f,amoss@tamu.edu,5d8a379d-3e11-48a3-b097-5ad63d4b876b,Student,Andrea Moss
39ede062-3fd5-49bc-a8ab-7fb3668a69fa,galexander@tamu.edu,607e24e0-5701-4344-9a72-d7ef6fd6a14e,Advisor,Gabriel Alexander
3ae90e5e-eb8d-44e9-a510-71da8c8024fa,cbrown@tamu.edu,b5854479-7128-4112-8a65-abbe90e6afb8,Student,Charles Brown
e2120138-8b15-4394-a3e2-be2c2d4fa3c9,awoodward@tamu.edu,d069d812-a3d6-478d-bc10-3454d0337802,Student,Amber Woodward
8e52e30d-538b-42d8-830e-27e6d024d75e,sjones@tamu.edu,cfde205d-0794-4ffa-b4ca-1ce1c7974042,Student,Sandra Jones
ab61b469-51ee-497c-8ab6-ed3cdd1e7748,jfernandez@tamu.edu,c5094df3-667c-4010-ad19-74755bef88a0,Student,Joshua Fernandez
3897617b-4a67-4ced-8224-a1088b7808c1,jbrown@tamu.edu,c73e96aa-cce9-4a04-afa5-1d13464bca44,Student,Jordan Brown
b625c76e-0be1-4646-9ed7-13f3962ed299,smercer@tamu.edu,600b424c-2d6e-4af3-aeac-9089a43c549c,Student,Sara Mercer
f336fbc9-9078-492f-a4df-57884cf39e44,cfranco@tamu.edu,083ea5bd-b7bb-42f9-9a9d-d855edb95c07,Student,Christine Franco
8332cc67-bc8f-44f5-aaff-8f98e6ed3cb6,jsmith@tamu.edu,dc11156e-b74b-41b4-b8ce-a725c39dd79c,Student,Jay Smith
e6396d5d-1239-4adb-976f-3bccc213c014,tjackson@tamu.edu,6de7f7d9-a50d-41f7-974a-00be38603e72,Student,Tammy Jackson
9213a725-8974-4310-9093-317f8a9e54da,hpetty@tamu.edu,b9ffefa9-41db-45fa-8d60-5287a37da056,Student,Heather Petty
e4cae766-011b-4ce6-bd79-c22f44ebe4bf,cberg@tamu.edu,3179f376-c5b7-4ec0-ab7c-abf7d79ba71c,Student,Christina Berg
15a56b89-8e19-4990-a926-3339e9886084,jreed@tamu.edu,3584addd-9b43-454b-8161-c8e5c588ceb0,Student,Jessica Reed
84c055f2-d6b8-43ae-97d1-37bd1ebe073c,bmorris@tamu.edu,14ec06cb-a2c7-452a-aaf0-6b563dc76776,Student,Brenda Morris
4c9caa6f-4215-4dcd-96f2-9dea3564ab69,rburton@tamu.edu,72e75cb7-4994-4f94-95f4-9723ba0c60df,Advisor,Roy Burton
970d5429-9edd-4cc3-83e1-1dcad3a05135,ecampbell@tamu.edu,aefbc357-945c-499c-9dc2-e1f66dd9dd20,Student,Emily Campbell
d60a9ddc-de12-443e-a63c-d32844e6afb7,eglover@tamu.edu,7676d7bf-ffb7-457b-9147-07a97c05073f,Student,Eric Glover
af891421-63c0-4b10-a4c6-27a441a301e0,alee@tamu.edu,d3741906-0d90-432a-a215-8602a16c61c1,Student,Andrea Lee
a2d8e110-c769-484d-af15-ea934168206e,jpineda@tamu.edu,658e9b91-8faa-4653-9d14-2809e2784455,Student,Jamie Pineda
6857fe1a-4302-400e-9f56-a1973f5500bc,wmorgan@tamu.edu,78601eaa-d511-4bf9-91f7-b83d7e114473,Student,William Morgan
2de8a934-0870-418d-b932-3df72e8bef06,jjames@tamu.edu,c9f26ea6-63c7-429e-a69e-37c164e4db6e,Student,Jerome James
8d18f2c8-f849-4839-bf34-e853caae668c,toliver@tamu.edu,d815bc5c-0f32-495d-8b64-b7490aa1eb56,Advisor,Tyrone Oliver
23cc6045-6ce5-4142-9f49-203802199459,afowler@tamu.edu,7031d798-daad-49b7-8097-3008d8070503,Student,Aaron Fowler
b093014a-a0d5-463e-a287-2f3be153e91d,karnold@tamu.edu,d7a1fb97-4520-46e0-8871-83ebfa57dab7,Student,Katie Arnold
508a2e2e-06f7-4df7-9083-05beabbd5aba,cbrown@tamu.edu,facbb864-dc33-4bbf-971d-c2b62f2e752d,Professor,Christopher Brown
5a8a25ab-334e-4189-a80f-327ea704e152,tfrank@tamu.edu,139a74d3-6cbe-4da1-bf87-6a917fd8e02e,Student,Thomas Frank
c3b3d30c-58ec-4b87-b755-0cdd29410cf1,pdunn@tamu.edu,89ebd266-f393-468a-bb6b-d5e68731a543,Student,Patricia Dunn
5a53ac30-fcc8-49b8-a6fa-270c8d52be21,jsmith@tamu.edu,0e053d67-6e1e-47b1-a44b-acbdbfb6372f,Advisor,Jennifer Smith
017527e8-be24-4e53-aa8a-1ce169de8cec,lwatkins@tamu.edu,5a4055d3-fee5-4f86-bd1b-3e03f26b4566,Professor,Laura Watkins
55160e81-ef63-4a44-beb7-bdd094115d11,gvargas@tamu.edu,fc448c27-4dc5-437c-ad43-914594151445,Professor,Gabriel Vargas
a4e4df32-539f-49f3-bae7-e224fa912ed2,tgray@tamu.edu,0cf61ca3-a137-40f4-b26f-37886a6a650e,Student,Tina Gray
22df062b-e8d7-4be1-837b-94a1f94c8056,aconner@tamu.edu,b3a22005-5d2b-46e6-8f1d-bd04ae09eaee,Student,Angela Conner
755865e7-5e05-4e56-8ea7-94702eac5064,mhays@tamu.edu,a62e2966-9f71-4958-b3a0-ad8c7e999765,Student,Megan Hays
a3bfd9ca-94a0-45d0-a529-87ce86b23e43,gkrueger@tamu.edu,4861d29a-b458-4605-be26-0e07003d3f6f,Student,Gilbert Krueger
fb641401-8dff-44e8-a935-bf99fae21192,ltaylor@tamu.edu,2b793000-cc2c-4501-8bfe-ff28c0df66bb,Student,Laura Taylor
4fce8b70-ae49-4220-ace9-3b5a090ef607,jmarquez@tamu.edu,2674e8df-a83c-479b-be7b-bf25eb1b6452,Student,John Marquez
5853ef14-3cd1-4d79-a957-16a2c276e4d6,tdavis@tamu.edu,2652ac41-19ea-4a08-bf17-3743ea334202,Student,Tiffany Davis
790e69a9-be10-4c48-917a-2d9e41b34832,nburch@tamu.edu,f194b287-37a8-4ded-b40c-4408d66a9655,Student,Noah Burch
b97cb259-838a-4c40-8b4f-5d5dc9953f9f,cmoore@tamu.edu,46707a26-3477-45a8-be61-375728f6043b,Student,Colin Moore
d79e8172-37a7-4e61-8dd0-685b154ddffe,ethornton@tamu.edu,6f0092be-f3b3-4b18-b4b0-67f2d7afbfa9,Student,Erik Thornton
1388af82-0483-4b29-89de-5eababff4219,bchambers@tamu.edu,c1f8d4c8-5742-41ab-88ec-7e32b951e55b,Professor,Bridget Chambers
fa82e404-36d3-4e0d-8ad1-e4864da11fca,jmoore@tamu.edu,5032d6e9-e1e3-4466-abea-0e76860b763c,Student,John Moore
aef43c0c-3345-4194-b16b-86358a780378,chicks@tamu.edu,20796adc-028f-4baa-9533-1f6612af93bb,Student,Christy Hicks
2f616d73-b14a-421d-9007-1c6ab656dfbe,dbell@tamu.edu,4f5c1e66-8778-46cb-a849-e0a17fb9965d,Student,Daniel Bell
1f5aac58-7e33-42b2-b1bc-d21b0b054e69,jschmidt@tamu.edu,7802cdb9-045d-439f-bbcf-92d7f77a9e83,Student,Julie Schmidt
ec341285-a69e-4393-8a6e-505112251d54,dtaylor@tamu.edu,5668006c-6f30-49f8-8ccf-e0c359a87125,Student,Dr. Taylor Baldwin PhD
c7fcbd89-7baf-4d25-a3aa-ca1bfb31ba4b,jmoore@tamu.edu,ff11f30f-a46c-4475-9394-ddc916f79485,Student,Jason Moore
b9f79fb5-c0d1-48ac-9a8a-b4ca46e23926,callen@tamu.edu,a09e82fb-a04f-4f5f-833e-a46b8538a007,Professor,Carrie Allen
4bdb6646-304f-45f7-9e98-bcbec0b11e95,lross@tamu.edu,ca2c03c0-69a6-447e-aaad-3ff9c4c98e1a,Student,Linda Ross
99cada07-f292-4ad0-8ed5-be4a0ae36f65,rmorris@tamu.edu,989f442f-e2f3-4ddf-a36b-1108ec27701d,Student,Ruth Morris
6de0a7e3-43d5-4596-8bf4-7475960ce2e3,jobrien@tamu.edu,0ff958fa-d66a-4e4a-a911-89f57dd5304b,Advisor,Jeff Obrien
01aeb613-d98f-470e-8c7e-62796f4afbea,ghart@tamu.edu,bb3de439-7581-476a-a37f-142879ce9ee5,Student,Gary Hart
67ed7591-9d07-4451-96eb-15bc4a5fd599,wjackson@tamu.edu,e886384b-fae5-443e-89ac-76b29e015ef4,Student,William Jackson
c64cf898-504e-4a4c-a446-256e57f23537,enelson@tamu.edu,3e7ad798-ceb4-4167-b9f9-0e6f602e7b4d,Student,Edwin Nelson
8fe79106-2b9a-4df9-9b0b-633a65f4e00c,rjackson@tamu.edu,c3f92e57-bc38-44d1-8474-a9def25fa9c3,Student,Raymond Jackson
673f725d-b6ac-4c55-a6cb-c1fc6a8ac1eb,mward@tamu.edu,6371508e-3894-4e50-9b2f-823520cebc04,Student,Michael Ward
0d65afde-e106-44b5-b37c-3d091edf96b6,jmiller@tamu.edu,8c2b24c1-de1b-4c5b-aec9-988d868be7b4,Student,Jason Miller
2bb89759-c6c2-4303-b411-06f93c762831,rmorgan@tamu.edu,22c769dd-0d5c-4291-8e52-00fa9bf815fc,Advisor,Rebecca Morgan
ec5f0ca5-cbb6-48a4-89e8-dd321f7bf5c4,kmoran@tamu.edu,8cd03678-9ff3-4445-abff-675aa798b5d0,Student,Karen Moran
8c8668d4-6854-4870-8d29-daf4de0f9e0e,jphillips@tamu.edu,cf035c8a-b2c1-4021-bee0-3a83598d0a6c,Student,John Phillips
840a1376-1cbd-4095-b55f-feec4994b6d2,jweaver@tamu.edu,15f74876-2c12-4dd2-b32b-6b528547c17c,Professor,Jonathan Weaver
5694862c-d1fd-4066-819a-b2994c799428,vsmith@tamu.edu,86efd3f0-70d2-4b3b-8dcb-dea5fed87b84,Student,Victor Smith
b91f6a93-5cbc-40f4-a4b1-aabfd519fd7c,bpierce@tamu.edu,33b9b373-0024-4ec3-8de2-e946aa2c2586,Student,Brian Pierce
98cd2410-ec95-4f5e-941d-36f502826a63,acollins@tamu.edu,2fd8afcd-435c-4661-b823-255d2718c697,Student,Alejandro Collins
61e238da-dcd2-4131-b64f-fd88776f7f5f,jgibson@tamu.edu,7ddef4b4-fe81-4a17-8e11-82bd3136f081,Student,Jeremiah Gibson
86e29aff-48a4-4cc6-b701-b2696bb6c445,kmerritt@tamu.edu,8d38e125-07c6-4e14-a00c-c644b99f8a25,Advisor,Kathryn Merritt
084d1adc-bfa3-4c8c-8e53-bab687cd36e9,lmadden@tamu.edu,ba1ed8b8-1b7b-4fab-9335-709b9aa51ea2,Student,Louis Madden
f04b44ce-d0ee-4ff5-b0b4-903abd5cc0f9,dwatkins@tamu.edu,7182b32e-76f2-4655-b8c6-45b7d44fac54,Student,Dillon Watkins
b613b2a9-4882-4229-949e-d9b0f19d48e2,nnelson@tamu.edu,8f7d5c58-8f6d-43aa-8434-4b68d6bcfdca,Student,Natalie Nelson
7cb98a25-dd36-43cc-bfad-eabc87991f8e,crobinson@tamu.edu,935b9935-a233-4810-acb3-c9360376ec48,Student,Cynthia Robinson
